year,source_ccode,target_ccode,tie
2013,160,436,-1010.7846392348347
2014,160,436,-1022.979192307459
1960,160,437,589.5558524520029
1961,160,437,572.3096030880515
1962,160,437,500.997863456877
1963,160,437,474.92884262688585
1964,160,437,447.64294809844705
1965,160,437,437.2744586666913
1966,160,437,402.99712741876465
1967,160,437,399.77019111831123
1968,160,437,380.6781508958993
1969,160,437,379.08419984270313
1970,160,437,361.7220697611792
1971,160,437,342.173351487736
1972,160,437,335.4021995907151
1973,160,437,311.1587580897831
1974,160,437,275.42105194600936
1975,160,437,242.85596414215615
1976,160,437,232.06074997710766
1977,160,437,212.16847362893077
1978,160,437,208.30092192744087
1979,160,437,176.08579793596618
1980,160,437,134.27698706185856
1981,160,437,107.27709509042597
1982,160,437,117.9234084800355
1983,160,437,119.19120749744161
1984,160,437,100.41885871027353
1985,160,437,91.32171534210829
1986,160,437,77.0901518585315
1987,160,437,41.43691447669971
1988,160,437,11.755370025747652
1989,160,437,-11.907367537653045
1990,160,437,-37.75284232583908
1991,160,437,-60.121325965017604
1992,160,437,-93.8395987629192
1993,160,437,-119.91278558109116
1994,160,437,-179.4265329744112
1995,160,437,-238.5041195580461
1996,160,437,-199.43647747518207
1997,160,437,-225.35930673206985
1998,160,437,-251.2829643934101
1999,160,437,-318.3167160393741
2000,160,437,-421.188111430135
2001,160,437,-440.8405383390191
2002,160,437,-457.43328599726465
2003,160,437,-538.0782618701005
2004,160,437,-652.4352729402135
2005,160,437,-725.1804475073413
2006,160,437,-846.4100935356882
2007,160,437,-974.2465922391739
2008,160,437,-1097.4645255532496
2009,160,437,-871.4757740685827
2010,160,437,-1047.1343551340606
2011,160,437,-1242.5765149205881
2012,160,437,-1257.111640618913
2013,160,437,-1281.486640618913
2014,160,437,-1292.6811936915392
1958,160,438,1035.8167543123382
1959,160,438,1029.6363899712114
1960,160,438,786.5502982603266
1961,160,438,769.3040488963752
1962,160,438,697.9923092652007
1963,160,438,671.9232884352086
1964,160,438,644.6373939067698
1965,160,438,634.268904475015
1966,160,438,598.9915732270883
1967,160,438,595.7646369266349
1968,160,438,577.672596704223
1969,160,438,576.0786456510268
1970,160,438,558.7165155695029
1971,160,438,539.1677972960597
1972,160,438,532.3966453990379
1973,160,438,508.15320389810677
1974,160,438,472.41549775433305
1975,160,438,438.85040995047893
1976,160,438,423.05519578543135
1977,160,438,405.16291943725446
1978,160,438,400.29536773576365
1979,160,438,366.0802437442899
1980,160,438,327.27143287018134
1981,160,438,301.27154089874875
1982,160,438,311.9178542883592
1983,160,438,313.84403274627675
1984,160,438,296.07168395910867
1985,160,438,296.97454059094343
1986,160,438,273.74297710736664
1987,160,438,236.08973972553395
1988,160,438,203.40819527458189
1989,160,438,180.7454577111821
1990,160,438,155.89998292299606
1991,160,438,132.53149928381754
1992,160,438,102.81322648591595
1993,160,438,76.74003966774399
1994,160,438,12.226292274423031
1995,160,438,-56.85129430921188
1996,160,438,-88.78365222634693
1997,160,438,-113.70648148323471
1998,160,438,-120.63013914457406
1999,160,438,-167.66389079053806
2000,160,438,-268.53528618130076
2001,160,438,-253.18771309018484
2002,160,438,-269.7804607484304
2003,160,438,-347.42543662126445
2004,160,438,-463.7824476913793
2005,160,438,-550.5276222585071
2006,160,438,-664.7572682868522
2007,160,438,-797.5937669903378
2008,160,438,-937.8117003044135
2009,160,438,-696.8229488197485
2010,160,438,-870.4815298852263
2011,160,438,-1069.923689671752
2012,160,438,-1077.458815370077
2013,160,438,-1094.833815370077
2014,160,438,-1107.0283684427031
1960,160,439,1099.8662465508742
1961,160,439,1082.6199971869228
1962,160,439,1011.3082575557482
1963,160,439,985.2392367257562
1964,160,439,957.9533421973174
1965,160,439,947.5848527655626
1966,160,439,912.3075215176359
1967,160,439,909.0805852171825
1968,160,439,890.9885449947706
1969,160,439,889.3945939415744
1970,160,439,872.0324638600505
1971,160,439,852.4837455866073
1972,160,439,845.7125936895854
1973,160,439,821.4691521886543
1974,160,439,785.7314460448806
1975,160,439,751.1663582410265
1976,160,439,736.3711440759789
1977,160,439,718.478867727802
1978,160,439,713.6113160263112
1979,160,439,679.3961920348374
1980,160,439,640.5873811607289
1981,160,439,614.5874891892963
1982,160,439,625.2338025789068
1983,160,439,627.1599810368243
1984,160,439,609.3876322496562
1985,160,439,600.290488881491
1986,160,439,586.0589253979142
1987,160,439,549.4056880160815
1988,160,439,516.7241435651295
1989,160,439,494.06140600172967
1990,160,439,469.2159312135436
1991,160,439,445.8474475743651
1992,160,439,415.1291747764635
1993,160,439,389.05598795829155
1994,160,439,325.5422405649706
1995,160,439,256.4646539813357
1996,160,439,225.53229606420064
1997,160,439,199.60946680731286
1998,160,439,192.6858091459735
1999,160,439,145.6520575000095
2000,160,439,44.780662109246805
2001,160,439,60.128235200362724
2002,160,439,43.53548754211715
2003,160,439,-34.109488330717795
2004,160,439,-151.4664994008317
2005,160,439,-239.21167396795954
2006,160,439,-352.4413199963046
2007,160,439,-485.27781869979026
2008,160,439,-625.495752013866
